case:concept:name,concept:name,time:timestamp,People,Role
50061,OpenPR,2021-06-03 23:29:53+00:00,geetachavan1,Committer
50061,PRReviewApprove,2021-06-04 00:09:22+00:00,mihaimaruseac,Reviewer
50061,MergePR,2021-06-04 00:09:43+00:00,mihaimaruseac,Maintainer
50061,DeleteBranch,2021-06-04 00:10:02+00:00,mihaimaruseac,Committer
50062,CreateBranch,2021-06-03 23:31:40+00:00,geetachavan1,Committer
50062,OpenPR,2021-06-03 23:32:01+00:00,geetachavan1,Committer
50062,PRReviewApprove,2021-06-04 00:09:56+00:00,mihaimaruseac,Reviewer
50062,MergePR,2021-06-04 00:10:02+00:00,mihaimaruseac,Maintainer
50062,DeleteBranch,2021-06-04 00:10:21+00:00,mihaimaruseac,Committer
50063,CreateBranch,2021-06-03 23:33:16+00:00,geetachavan1,Committer
50063,OpenPR,2021-06-03 23:33:37+00:00,geetachavan1,Committer
50063,PRReviewApprove,2021-06-04 00:10:19+00:00,mihaimaruseac,Reviewer
50063,MergePR,2021-06-04 00:10:24+00:00,mihaimaruseac,Maintainer
50063,DeleteBranch,2021-06-04 00:10:37+00:00,mihaimaruseac,Committer
50064,CreateBranch,2021-06-03 23:34:34+00:00,geetachavan1,Committer
50064,OpenPR,2021-06-03 23:34:48+00:00,geetachavan1,Committer
50064,PRReviewApprove,2021-06-04 00:10:40+00:00,mihaimaruseac,Reviewer
50064,MergePR,2021-06-04 00:10:46+00:00,mihaimaruseac,Maintainer
50064,DeleteBranch,2021-06-04 00:11:05+00:00,mihaimaruseac,Committer
50065,CreateBranch,2021-06-04 00:30:17+00:00,mihaimaruseac,Committer
50065,OpenPR,2021-06-04 00:30:27+00:00,mihaimaruseac,Committer
50065,MergePR,2021-06-04 00:30:42+00:00,mihaimaruseac,Maintainer
50065,DeleteBranch,2021-06-04 00:30:57+00:00,mihaimaruseac,Committer
50066,CreateBranch,2021-06-04 00:43:34+00:00,geetachavan1,Committer
50066,OpenPR,2021-06-04 00:43:58+00:00,geetachavan1,Committer
50066,PRReviewApprove,2021-06-04 00:55:38+00:00,mihaimaruseac,Reviewer
50066,MergePR,2021-06-04 00:55:44+00:00,mihaimaruseac,Maintainer
50066,DeleteBranch,2021-06-04 00:55:54+00:00,mihaimaruseac,Committer
50072,CreateBranch,2021-06-04 07:14:14+00:00,advaitjain,Committer
50072,OpenPR,2021-06-04 07:15:25+00:00,advaitjain,Committer
50072,MergePR,2021-06-04 19:11:21+00:00,copybara-service[bot],Maintainer
50072,DeleteBranch,2021-06-04 19:40:43+00:00,advaitjain,Committer
50085,CreateBranch,2021-06-04 19:36:56+00:00,mihaimaruseac,Committer
50085,OpenPR,2021-06-04 19:37:02+00:00,mihaimaruseac,Committer
50085,SubmitCommit,2021-06-04 20:10:32+00:00,mihaimaruseac,Committer
50085,SubmitCommit,2021-06-04 20:22:04+00:00,mihaimaruseac,Committer
50085,MergePR,2021-06-04 20:32:18+00:00,mihaimaruseac,Maintainer
50085,DeleteBranch,2021-06-04 20:32:40+00:00,mihaimaruseac,Committer
50087,CreateBranch,2021-06-04 20:15:23+00:00,mihaimaruseac,Committer
50087,OpenPR,2021-06-04 20:15:43+00:00,mihaimaruseac,Committer
50087,SubmitCommit,2021-06-04 20:16:36+00:00,mihaimaruseac,Committer
50087,MergePR,2021-06-04 20:32:24+00:00,mihaimaruseac,Maintainer
50087,DeleteBranch,2021-06-04 20:33:22+00:00,mihaimaruseac,Committer
50089,CreateBranch,2021-06-04 20:20:50+00:00,mihaimaruseac,Committer
50089,OpenPR,2021-06-04 20:22:44+00:00,mihaimaruseac,Committer
50089,MergePR,2021-06-04 20:32:30+00:00,mihaimaruseac,Maintainer
50089,DeleteBranch,2021-06-04 20:33:29+00:00,mihaimaruseac,Committer
50090,CreateBranch,2021-06-04 21:03:56+00:00,mihaimaruseac,Committer
50090,OpenPR,2021-06-04 21:04:06+00:00,mihaimaruseac,Committer
50090,MergePR,2021-06-04 21:06:41+00:00,mihaimaruseac,Maintainer
50090,DeleteBranch,2021-06-05 00:40:01+00:00,mihaimaruseac,Committer
50091,CreateBranch,2021-06-04 21:05:57+00:00,mihaimaruseac,Committer
50091,OpenPR,2021-06-04 21:06:07+00:00,mihaimaruseac,Committer
50091,MergePR,2021-06-04 21:06:47+00:00,mihaimaruseac,Maintainer
50092,CreateBranch,2021-06-03 23:31:40+00:00,geetachavan1,Committer
50092,DeleteBranch,2021-06-07 20:57:35+00:00,mihaimaruseac,Committer
50093,CreateBranch,2021-06-03 23:31:40+00:00,geetachavan1,Committer
50093,DeleteBranch,2021-06-07 20:57:35+00:00,mihaimaruseac,Committer
50094,CreateBranch,2021-06-03 23:33:16+00:00,geetachavan1,Committer
50094,DeleteBranch,2021-06-07 20:57:37+00:00,mihaimaruseac,Committer
50097,CreateBranch,2021-06-05 00:37:39+00:00,mihaimaruseac,Committer
50097,OpenPR,2021-06-05 00:37:40+00:00,mihaimaruseac,Committer
50097,SubmitCommit,2021-06-05 00:38:34+00:00,mihaimaruseac,Committer
50097,SubmitCommit,2021-06-05 00:39:14+00:00,mihaimaruseac,Committer
50097,MergePR,2021-06-05 00:39:51+00:00,mihaimaruseac,Maintainer
50097,DeleteBranch,2021-06-05 00:40:01+00:00,mihaimaruseac,Committer
50128,CreateBranch,2021-06-07 19:08:53+00:00,geetachavan1,Committer
50128,OpenPR,2021-06-07 19:09:22+00:00,geetachavan1,Committer
50128,PRReviewApprove,2021-06-07 20:57:05+00:00,mihaimaruseac,Reviewer
50128,MergePR,2021-06-07 20:57:20+00:00,mihaimaruseac,Maintainer
50128,DeleteBranch,2021-06-07 20:57:35+00:00,mihaimaruseac,Committer
50129,CreateBranch,2021-06-07 19:10:54+00:00,geetachavan1,Committer
50129,OpenPR,2021-06-07 19:11:05+00:00,geetachavan1,Committer
50129,PRReviewApprove,2021-06-07 20:57:14+00:00,mihaimaruseac,Reviewer
50129,MergePR,2021-06-07 20:57:25+00:00,mihaimaruseac,Maintainer
50129,DeleteBranch,2021-06-07 20:57:37+00:00,mihaimaruseac,Committer
50131,CreateBranch,2021-06-07 20:27:08+00:00,ymodak,Committer
50131,OpenPR,2021-06-07 20:27:12+00:00,ymodak,Committer
50131,PRReviewApprove,2021-06-08 22:19:04+00:00,rthadur,Reviewer
50131,MergePR,2021-06-09 21:03:39+00:00,copybara-service[bot],Maintainer
50133,CreateBranch,2021-06-07 22:15:20+00:00,angerson,Committer
50133,OpenPR,2021-06-07 22:15:30+00:00,angerson,Committer
50133,SubmitCommit,2021-06-07 22:32:45+00:00,angerson,Committer
50133,SubmitCommit,2021-06-07 22:53:10+00:00,angerson,Committer
50133,SubmitCommit,2021-06-07 23:02:27+00:00,angerson,Committer
50133,SubmitCommit,2021-06-07 23:09:03+00:00,angerson,Committer
50133,SubmitCommit,2021-06-07 23:20:48+00:00,angerson,Committer
50133,SubmitCommit,2021-06-08 22:16:25+00:00,angerson,Committer
50133,SubmitCommit,2021-06-08 22:21:54+00:00,angerson,Committer
50133,PRReviewApprove,2021-06-08 22:31:29+00:00,mihaimaruseac,Reviewer
50133,MergePR,2021-06-09 21:09:26+00:00,copybara-service[bot],Maintainer
50133,DeleteBranch,2021-06-14 19:56:27+00:00,mihaimaruseac,Committer
50151,CreateBranch,2021-06-05 00:37:39+00:00,mihaimaruseac,Committer
50151,OpenPR,2021-06-08 15:14:09+00:00,mihaimaruseac,Committer
50151,MergePR,2021-06-08 15:14:39+00:00,mihaimaruseac,Maintainer
50151,DeleteBranch,2021-06-08 15:14:49+00:00,mihaimaruseac,Committer
50160,CreateBranch,2021-06-02 18:46:01+00:00,geetachavan1,Committer
50160,DeleteBranch,2021-06-08 23:03:37+00:00,mihaimaruseac,Committer
50161,CreateBranch,2021-06-08 22:37:51+00:00,geetachavan1,Committer
50161,OpenPR,2021-06-08 22:50:37+00:00,geetachavan1,Committer
50161,PRReviewApprove,2021-06-08 23:03:54+00:00,mihaimaruseac,Reviewer
50161,MergePR,2021-06-08 23:04:01+00:00,mihaimaruseac,Maintainer
50162,CreateBranch,2021-06-08 22:58:43+00:00,geetachavan1,Committer
50162,OpenPR,2021-06-08 22:58:53+00:00,geetachavan1,Committer
50162,PRReviewApprove,2021-06-08 23:03:06+00:00,mihaimaruseac,Reviewer
50162,MergePR,2021-06-08 23:03:15+00:00,mihaimaruseac,Maintainer
50162,DeleteBranch,2021-06-08 23:03:37+00:00,mihaimaruseac,Committer
50183,CreateBranch,2021-06-09 19:09:08+00:00,geetachavan1,Committer
50183,OpenPR,2021-06-09 19:09:08+00:00,geetachavan1,Committer
50183,PRReviewApprove,2021-06-09 21:20:28+00:00,mihaimaruseac,Reviewer
50183,MergePR,2021-06-09 21:20:36+00:00,mihaimaruseac,Maintainer
50183,DeleteBranch,2021-06-09 21:21:00+00:00,mihaimaruseac,Committer
50184,CreateBranch,2021-06-09 21:41:27+00:00,mihaimaruseac,Committer
50184,OpenPR,2021-06-09 21:41:30+00:00,mihaimaruseac,Committer
50184,MergePR,2021-06-09 21:41:52+00:00,mihaimaruseac,Maintainer
50184,DeleteBranch,2021-06-09 21:42:02+00:00,mihaimaruseac,Committer
50201,CreateBranch,2021-06-10 16:17:16+00:00,geetachavan1,Committer
50201,OpenPR,2021-06-10 16:17:26+00:00,geetachavan1,Committer
50201,PRReviewApprove,2021-06-10 17:03:58+00:00,angerson,Reviewer
50201,DeleteBranch,2021-06-11 16:10:22+00:00,mihaimaruseac,Committer
50203,CreateBranch,2021-06-09 21:41:27+00:00,mihaimaruseac,Committer
50210,CreateBranch,2021-06-10 23:35:14+00:00,geetachavan1,Committer
50210,OpenPR,2021-06-10 23:35:43+00:00,geetachavan1,Committer
50210,PRReviewApprove,2021-06-11 16:09:38+00:00,mihaimaruseac,Reviewer
50210,MergePR,2021-06-11 16:09:44+00:00,mihaimaruseac,Maintainer
50210,DeleteBranch,2021-06-11 16:10:22+00:00,mihaimaruseac,Committer
50293,CreateBranch,2021-06-15 21:49:41+00:00,mihaimaruseac,Committer
50293,OpenPR,2021-06-15 21:49:49+00:00,mihaimaruseac,Committer
50293,MergePR,2021-06-15 23:29:53+00:00,copybara-service[bot],Maintainer
50293,DeleteBranch,2021-06-16 16:55:16+00:00,mihaimaruseac,Committer
50404,CreateBranch,2021-06-22 18:39:36+00:00,rthadur,Committer
50404,OpenPR,2021-06-22 18:39:47+00:00,rthadur,Committer
50404,PRReviewApprove,2021-06-23 19:59:27+00:00,jvishnuvardhan,Reviewer
50404,MergePR,2021-06-24 04:20:28+00:00,copybara-service[bot],Maintainer
50404,DeleteBranch,2021-06-24 14:41:10+00:00,rthadur,Committer
50432,CreateBranch,2021-06-24 00:12:15+00:00,jvishnuvardhan,Committer
50432,OpenPR,2021-06-24 00:12:26+00:00,jvishnuvardhan,Committer
50432,PRReviewApprove,2021-06-24 15:11:06+00:00,jsimsa,Reviewer
50432,MergePR,2021-06-25 23:46:49+00:00,copybara-service[bot],Maintainer
50444,CreateBranch,2021-06-24 20:21:54+00:00,jvishnuvardhan,Committer
50444,OpenPR,2021-06-24 20:22:04+00:00,jvishnuvardhan,Committer
50444,PRReviewApprove,2021-06-24 20:26:45+00:00,qlzh727,Reviewer
50444,MergePR,2021-06-25 01:09:30+00:00,copybara-service[bot],Maintainer
50444,DeleteBranch,2021-06-28 15:24:02+00:00,mihaimaruseac,Committer
50496,CreateBranch,2021-06-10 23:35:14+00:00,geetachavan1,Committer
50496,PRReviewComment,2021-06-28 21:55:49+00:00,mihaimaruseac,Reviewer
50496,PRReviewComment,2021-06-28 21:56:01+00:00,mihaimaruseac,Reviewer
50496,PRReviewComment,2021-06-28 21:56:07+00:00,mihaimaruseac,Reviewer
50496,SubmitCommit,2021-06-28 23:28:35+00:00,geetachavan1,Committer
50496,SubmitCommit,2021-06-28 23:30:45+00:00,geetachavan1,Committer
50496,PRReviewComment,2021-06-28 23:35:37+00:00,mihaimaruseac,Reviewer
50496,PRReviewComment,2021-06-28 23:35:41+00:00,mihaimaruseac,Reviewer
50496,PRReviewComment,2021-06-28 23:36:05+00:00,mihaimaruseac,Reviewer
50496,PRReviewReject,2021-06-28 23:36:10+00:00,mihaimaruseac,Reviewer
50496,SubmitCommit,2021-06-28 23:36:44+00:00,mihaimaruseac,Committer
50496,PRReviewApprove,2021-06-28 23:37:01+00:00,mihaimaruseac,Reviewer
50496,SubmitCommit,2021-06-28 23:37:02+00:00,mihaimaruseac,Committer
50496,MergePR,2021-06-29 00:23:25+00:00,mihaimaruseac,Maintainer
50496,DeleteBranch,2021-06-29 15:55:20+00:00,mihaimaruseac,Committer
50543,CreateBranch,2021-06-30 16:26:52+00:00,geetachavan1,Committer
50543,OpenPR,2021-06-30 16:27:12+00:00,geetachavan1,Committer
50543,SubmitCommit,2021-06-30 16:35:10+00:00,geetachavan1,Committer
50543,PRReviewComment,2021-06-30 16:58:06+00:00,mihaimaruseac,Reviewer
50543,PRReviewApprove,2021-06-30 16:58:12+00:00,mihaimaruseac,Reviewer
50543,PRReviewDismiss,2021-06-30 17:05:33+00:00,mihaimaruseac,Maintainer
50543,SubmitCommit,2021-06-30 17:05:56+00:00,geetachavan1,Committer
50543,PRReviewApprove,2021-06-30 17:30:00+00:00,mihaimaruseac,Reviewer
50543,MergePR,2021-06-30 18:31:16+00:00,mihaimaruseac,Maintainer
50543,DeleteBranch,2021-06-30 18:52:47+00:00,mihaimaruseac,Committer
